FamilySupportScore,WorkFamilyConflict,Sleep,JobStress,Role
27.72973156,21.63362114,9.001717666,31.36568475,MANAGER
32.89955531,21.27079802,9.241347933,30.96789183,IC Role
24.62053552,19.95259699,9.641254349,25.40375536,IC Role
23.04637981,20.18683824,9.378195831,38.3663926,IC Role
25.85688248,19.27661957,6.927649783,25.78158202,IC Role
32.31524744,23.35981091,8.262477872,26.85028665,IC Role
36.19999767,19.32599066,7.797638402,18.80269635,IC Role
46.75582284,13.44801509,8.719516188,24.64054765,IC Role
42.90947901,15.87676072,9.189763423,20.16843055,IC Role
26.24364872,17.04043925,6.526645256,26.733705,IC Role
23.78363002,24.58694374,8.200949237,23.31050123,IC Role
17.49582201,27.16127956,8.166047107,30.23880615,IC Role
32.24266968,28.38430794,8.634934098,31.83731657,IC Role
35.65921543,39.04715184,7.435305634,36.23775868,IC Role
21.33223851,35.23408839,8.387303825,42.31779688,IC Role
18.17305908,15.92684182,6.644364627,36.59357694,IC Role
27.61094386,20.65604921,7.257147316,29.27591968,IC Role
34.63978236,25.23768844,8.11151075,36.86948813,MANAGER
36.37254702,36.91828159,6.95112169,27.89773626,MANAGER
15.83969002,36.69874619,6.779153652,37.34490708,MANAGER
34.37872885,27.73440469,6.692071373,20.76411282,MANAGER
32.66290838,24.86609019,10.27277489,23.78716615,IC Role
34.34646539,28.98724714,8.623683631,36.80090613,IC Role
28.72319968,19.624256,8.879388889,35.81184644,IC Role
50.16174812,31.09866715,6.802300632,29.88718595,IC Role
36.09889121,26.56957091,7.424447673,17.90419352,IC Role
30.37992172,19.77984364,7.94206046,27.47818421,IC Role
25.48167801,29.9751739,7.7973059,24.48844439,IC Role
33.91020106,23.87532765,7.455436617,21.74855091,IC Role
23.24861956,31.71638219,7.638004745,28.80384911,IC Role
25.51075695,31.58271784,7.015453054,26.86009354,IC Role
26.14295144,28.859959,5.861053062,30.89321086,IC Role
34.98949684,35.02529176,7.239702076,26.87623303,MANAGER
38.95704575,30.05311315,8.808141935,29.79407227,MANAGER
30.04750147,19.36141158,7.809453594,16.12308167,MANAGER
40.46350029,29.08244012,5.694707196,31.42703223,MANAGER
28.29945253,23.9476516,7.32411265,29.08195797,IC Role
26.37624792,18.2172418,6.805155371,26.78375517,IC Role
32.79155159,30.61085678,5.050335231,27.94220226,IC Role
27.62159256,10.45561228,8.747430293,25.74181434,IC Role
28.53435272,23.16042879,7.038966931,27.81701404,IC Role
21.96456113,22.85887752,5.575739896,29.53911703,IC Role
33.23432459,28.2482166,6.533178085,35.53827436,IC Role
35.18124166,31.66340929,6.195515307,41.26834365,IC Role
37.91566871,25.93383974,7.372686705,33.89576419,IC Role
31.30290951,38.29539977,6.024797093,34.10324418,IC Role
20.84260562,32.28499306,8.34699722,29.14138556,IC Role
26.57431163,21.76403373,8.745924375,31.17040111,IC Role
15.28407907,27.09595199,8.1472616,29.02368344,IC Role
35.90310766,45.06647435,5.930486535,38.5759477,MANAGER
19.92540975,36.83134795,5.627643439,28.6984984,MANAGER
29.03072599,26.50224497,7.632281048,32.88791459,MANAGER
20.27267659,24.69698269,6.371389351,34.31061605,MANAGER
26.08882225,35.23633909,6.568095505,26.55217551,IC Role
17.1916997,34.98210614,5.140112779,37.37663299,MANAGER
20.68073054,36.48004906,5.380687103,23.19950142,MANAGER
31.02668719,38.679624,4.508434788,31.53172932,MANAGER
27.20531588,17.39982094,9.250431707,27.67401769,IC Role
35.96792829,15.57176694,6.806065222,26.982474,IC Role
31.46162354,24.65488817,7.623821787,19.4753044,IC Role
25.32073121,15.8658499,8.298722502,22.13273584,IC Role
30.93788132,30.02253676,7.85334199,27.14085399,IC Role
44.00310166,25.44190317,8.251958201,28.11247,IC Role
39.32177416,29.77543508,4.549016569,36.74363752,IC Role
26.13629766,33.9436937,5.944917995,30.70030606,IC Role
27.14801662,34.2616995,5.143508996,30.97018755,IC Role
24.02889554,18.35503352,5.340782969,17.98941525,IC Role
26.29490004,36.73200881,5.346296214,22.55504033,IC Role
17.13292,30.45964086,5.570361291,31.06286309,IC Role
18.45354204,23.76419932,5.621365404,25.76604902,IC Role
26.07206248,30.46014539,7.865864632,39.41816445,MANAGER
22.43542024,19.14980816,6.251248577,33.4954023,MANAGER
32.53944545,31.71878238,6.363853175,26.30470133,MANAGER
31.92775969,36.89433019,5.598962089,34.89702094,MANAGER
32.78951639,21.35444747,9.08693896,22.95232611,MANAGER
28.3284013,37.31470034,7.049292207,22.00809581,MANAGER
33.68920098,18.76550837,7.984595972,20.35853799,MANAGER
19.58487112,8.055327574,6.666067782,19.50840261,MANAGER
18.59592934,25.79047628,8.511962955,29.48642973,IC Role
25.89237538,23.73401725,7.251989885,25.57160932,IC Role
31.39095981,30.05728119,8.14792598,29.02736971,IC Role
23.66288563,28.83933706,6.263465242,26.35673888,IC Role
27.79641614,18.05464574,6.183864986,17.14052664,IC Role
,26.10486446,7.094646057,23.22998932,IC Role
21.083291,24.74731743,5.819788883,28.77195329,IC Role
36.9660222,28.76556456,8.271885452,31.06792819,IC Role
38.87953889,14.32799438,9.236206966,14.5100316,IC Role
31.08027787,21.35209417,8.359597098,16.75450876,IC Role
23.19813898,22.03721699,5.83347857,17.79362052,IC Role
35.03716367,27.56122914,5.201254632,18.88399211,IC Role
31.28982817,11.65474638,5.176605288,20.87405856,IC Role
34.28513084,25.56483446,5.940929753,14.81184152,IC Role
34.00456744,22.91404269,9.333605197,31.29448874,IC Role
18.62601055,19.85981085,7.603494723,25.69875097,IC Role
29.63776426,22.56743722,6.967591539,25.10473501,IC Role
21.63646034,24.05549542,10.86599681,18.45332823,IC Role
39.05751339,36.86939702,5.437597427,33.74117999,IC Role
22.04707938,31.22299706,6.486158718,34.14742253,IC Role
30.40912687,43.13284879,6.258950938,29.72582296,IC Role
19.95277216,21.60241154,6.0555908,30.80928067,IC Role
31.103179,23.40969301,6.728607244,29.02878669,IC Role
34.77454844,24.12087868,10.08880611,33.83145638,IC Role
31.15264102,22.15374685,8.849569733,32.0048504,IC Role
35.77845862,27.22500588,9.392437912,21.36445725,IC Role
32.3242264,17.42082286,6.875564682,21.15081218,MANAGER
25.43725187,17.21906426,6.335381477,18.43894178,MANAGER
17.50006576,21.32701444,6.132525715,24.59337432,IC Role
29.20034843,14.94701537,9.041487599,14.56455201,IC Role
18.35357389,10.32613334,7.733248886,26.81169205,IC Role
43.35513459,14.18159327,6.900033634,23.96860088,IC Role
25.1487464,17.53231335,8.599194293,25.03940415,IC Role
37.67269674,15.80228027,9.39163374,13.47709071,IC Role
24.0672189,29.8699577,8.133722947,23.09583373,IC Role
23.99343588,26.76563799,7.87293316,24.34147275,IC Role
20.2312387,14.86741217,6.297070863,21.05909381,IC Role
34.05421781,28.11397546,7.851505002,28.91122995,IC Role
31.86202179,18.96232113,7.662444176,23.74750641,IC Role
,21.30990435,9.070150631,32.19492015,IC Role
25.23526479,26.84319723,9.345540894,31.38493928,IC Role
12.66643658,16.50180775,7.663777361,27.04454767,IC Role
30.67346223,18.89355289,8.779233751,18.53250551,IC Role
28.07290872,23.57893135,7.598735446,21.34657491,IC Role
29.27892693,13.52024288,8.379007296,23.6263224,IC Role
30.3557799,21.73939282,6.839211345,21.14023431,IC Role
26.62170416,13.74276791,8.325111468,27.82291884,IC Role
29.79077076,24.36957614,6.630493017,23.97513557,IC Role
38.16968219,13.36697129,7.272496154,23.60358775,IC Role
28.54816699,14.54865064,6.687198645,18.48143352,IC Role
38.62033069,30.69987776,8.418542177,24.63581315,IC Role
27.44935147,22.89002815,7.054066045,21.80064418,IC Role
37.00789106,11.58435569,7.679597537,33.72822878,IC Role
35.62532005,19.18498109,5.656673325,18.71051904,IC Role
26.73112189,23.52984434,5.922876466,25.93564079,IC Role
24.33892058,27.42664261,6.624630275,29.0724036,IC Role
26.13687419,23.40058076,7.071370624,17.36649564,IC Role
29.26207983,15.56582515,6.818304339,22.02992798,IC Role
28.44515658,21.41970404,5.994124373,28.19873333,IC Role
,18.06105505,7.891864111,28.24624107,IC Role
31.02469258,15.65403319,7.550429262,22.95384522,IC Role
25.53642919,24.53996699,8.160075422,27.6839223,IC Role
25.43586091,16.81167593,6.261491786,31.12276103,IC Role
31.5237174,20.25769412,6.760197729,24.80252627,IC Role
33.93028052,21.61496625,8.366124394,19.61832185,IC Role
34.44643854,25.71963207,9.206471474,35.91972717,IC Role
33.65728714,21.55085804,5.993956917,29.12840725,IC Role
38.96914491,18.89661584,8.008290475,21.4098779,IC Role
37.07236338,16.79368881,7.427792715,23.98186838,IC Role
28.19294356,27.67135368,6.762454055,29.2043427,IC Role
28.6149218,26.14096752,7.224221671,18.041788,IC Role
20.06465404,27.32321427,6.289030746,25.77550381,IC Role
26.96542256,26.24769191,5.522110093,29.33582712,IC Role
25.5686286,26.61808874,8.914768632,19.14362391,IC Role
29.4801492,36.64027044,6.881367773,26.22110398,IC Role
,39.91383012,5.920252611,33.64495186,IC Role
27.03690847,32.41671057,6.506110991,24.1286158,IC Role
23.55551874,14.33115834,8.844124752,22.01357366,IC Role
38.23447986,22.42307406,5.461805563,18.16659648,IC Role
,21.49811723,8.37009942,28.65022276,IC Role
34.31457582,17.50623302,9.414462573,13.59011283,IC Role
34.35752492,23.90159545,6.087314605,17.64477164,MANAGER
35.53966811,23.42845983,6.336381228,19.76646844,MANAGER
11.71219292,23.11475026,7.889055888,11.75806233,MANAGER
38.85062798,19.80183636,8.348782489,26.05066337,MANAGER
36.40478153,29.43898453,9.938179768,16.46895396,IC Role
24.09112865,19.21731367,7.113973233,35.46257609,IC Role
31.52038823,11.94676537,5.34171684,23.77365768,IC Role
26.22740086,18.96861756,6.231227042,25.77284986,IC Role
26.58429521,21.86712077,5.502721486,22.58792372,IC Role
32.50128216,26.00891277,4.974942502,30.15340108,IC Role
35.35010354,22.32995121,9.354890825,11.80092621,IC Role
26.23761162,20.73786012,9.567691121,33.36397261,IC Role
27.52594345,15.46841081,7.38049975,28.94017784,IC Role
40.52744981,10.39820374,7.334444391,37.57269243,IC Role
32.41565322,27.43524841,5.584944876,35.75620342,IC Role
35.31079949,20.21285737,5.871183582,,IC Role
31.98983109,15.14464359,8.826381057,30.60549528,IC Role
33.08411678,21.992112,6.411432412,23.40997445,IC Role
31.55148337,23.71752476,9.161384022,20.08839164,IC Role
24.5518247,29.52092678,8.11125358,32.60093941,IC Role
29.63637409,17.7463225,7.254266897,23.89812226,IC Role
33.43552004,17.03598213,5.731945062,29.58006905,MANAGER
37.65716558,21.72758636,5.216738596,34.8596327,MANAGER
36.63370828,29.80785921,4.667441989,24.66484286,MANAGER
34.8732032,21.38726221,4.574913205,33.68498504,MANAGER
30.29441323,18.59223688,7.318687358,28.46553506,IC Role
32.29421943,16.66157909,9.544699564,18.76384967,IC Role
20.35351707,20.80551686,7.017288001,26.64061513,IC Role
24.87242861,26.73498663,6.048690263,14.01060021,IC Role
40.64359449,22.33298671,6.168244538,18.91026076,IC Role
25.52206934,20.24629913,7.858411685,28.97133944,IC Role
40.63697872,14.72573096,7.470120107,27.61894178,IC Role
26.66287915,21.04418699,7.005840727,22.88769902,IC Role
27.52345501,30.49277949,6.048955519,28.2010699,IC Role
31.05889162,32.5404319,7.788924064,22.35279422,IC Role
,23.44299006,7.786440877,31.31757982,IC Role
23.08127519,22.87301432,6.31256239,26.21111222,IC Role
23.65318852,29.21425221,6.988098694,26.16005019,MANAGER
26.33202896,20.86935091,5.890753158,23.58255424,MANAGER
31.67585997,22.07751426,6.294566506,17.10413035,MANAGER
32.08429823,19.20173248,5.025326855,25.51174627,MANAGER
24.96950123,18.66030097,5.831707357,30.73495518,MANAGER
35.19343859,21.70180364,8.184453989,22.94030585,MANAGER
32.05037175,21.4822452,9.525927505,21.79768077,MANAGER
30.08987553,20.59866854,9.207385013,25.67764527,MANAGER
38.24029536,19.21457378,8.06955299,20.95542702,IC Role
38.00528769,10.91150528,7.997000491,22.21753591,IC Role
33.00090669,25.12334469,7.539172941,16.58851894,IC Role
23.13208716,12.44146096,8.548035486,25.02156317,IC Role
36.70331937,34.83680781,8.224628569,33.25606788,IC Role
30.16039912,27.77372205,6.470323414,25.25980323,IC Role
26.09404461,28.69128034,6.42556776,26.81503614,IC Role
27.77633627,28.95539143,5.832129499,30.31457211,IC Role
28.91241737,21.65710279,8.199756679,21.00522633,IC Role
29.27794447,25.95690943,7.407991527,15.29610973,IC Role
35.04226967,17.25998642,6.689636868,29.25768846,IC Role
39.75977958,22.91287444,6.271993047,25.673839,IC Role
,36.10914836,7.345977667,26.23225741,IC Role
37.56094561,19.43172378,7.140148038,32.20882573,IC Role
24.0547694,23.00715378,7.233374593,23.87479473,IC Role
23.45526894,19.88002799,9.964703937,19.3620735,IC Role
,27.94630042,8.075595588,27.42361056,IC Role
19.19463596,22.78525141,9.176414492,20.8396947,IC Role
39.93850051,26.79872554,7.319427389,24.19653016,IC Role
38.7977861,24.57626593,8.452318178,26.35951974,IC Role
30.27478242,18.92825827,8.14371494,22.77529555,IC Role
24.30789772,27.28269893,6.55106184,19.20392182,IC Role
33.50580617,8.062203781,8.700440781,14.92809457,IC Role
29.9303734,14.23091873,7.77256293,18.83105858,IC Role
25.06480603,12.71634162,7.658984084,10.62115398,IC Role
28.59191484,25.63616473,7.669671074,21.60633026,IC Role
27.66667555,25.50855907,9.124702079,30.85278328,IC Role
29.0690963,22.13391314,8.900959029,30.03925199,IC Role
27.48661565,17.94041591,7.891724354,24.4447324,IC Role
38.90735689,18.48709999,6.026757301,32.05311835,IC Role
29.2286977,17.06145672,5.324547607,31.90115432,IC Role
36.87734862,17.47941715,6.070833534,25.83478408,IC Role
29.51614669,20.53534035,5.342469828,24.49611204,IC Role
26.99022879,25.57308108,6.340325475,33.54351273,MANAGER
15.48952056,22.42514472,5.002280845,28.84563216,MANAGER
33.26681081,29.57464112,6.334011905,24.71050044,MANAGER
33.80219163,28.24524777,5.631014785,28.65235475,MANAGER
29.3266574,31.51643475,6.243824547,31.18106863,IC Role
31.48071964,18.70428186,7.424600319,28.44759575,IC Role
30.94513581,32.96357107,8.321387998,27.33078428,IC Role
35.68417204,14.84837934,8.886333451,32.08304246,IC Role
28.77160638,16.42716046,7.168665405,14.05408419,IC Role
34.84844104,33.70210513,7.703433433,21.32031533,IC Role
37.27934746,25.59460528,7.653276067,19.08626997,IC Role
43.89998844,21.3817236,6.256787884,27.13673095,IC Role
31.69688176,22.33842266,10.04907473,21.96339066,IC Role
38.35175961,25.98659937,9.140757428,26.76049258,IC Role
30.18502695,29.38897086,9.041657845,16.5505256,IC Role
31.65861893,30.24485297,10.35311494,33.66445997,IC Role
22.22318371,33.8599288,9.83622531,17.04311069,IC Role
31.00047872,33.13896022,11.27605133,29.1764638,IC Role
30.55645798,21.13639559,7.671854127,21.87248621,IC Role
27.71505025,17.73265816,8.455529465,19.48736783,IC Role
34.21998656,25.00693638,8.532557286,29.95822888,IC Role
29.95440184,14.4517149,7.220522618,33.31705437,IC Role
30.6001986,17.2183151,6.812249025,22.49787269,IC Role
36.85761902,23.31686106,7.403102816,24.53529741,IC Role
35.78904917,20.12253623,8.249192674,21.74416357,IC Role
34.9590177,23.06081089,6.913690794,20.8983653,IC Role
43.12236306,14.73320551,6.862196832,23.00846174,IC Role
26.64406514,24.82439027,3.568831407,31.27765975,IC Role
20.11818917,32.9441269,5.227860696,29.86417169,IC Role
36.19083392,20.29439513,5.046031033,22.96750024,IC Role
32.06352517,21.57237904,8.232952106,29.50223388,IC Role
35.24869653,23.85262798,5.695105445,30.52185449,IC Role
32.86010432,34.79317028,4.804912514,27.25861739,IC Role
31.77119328,25.74640589,5.949007936,23.9152292,IC Role
28.57964894,17.47305659,9.906765299,4.577920614,IC Role
21.6999786,17.63424089,9.21272668,18.92418063,IC Role
34.35674778,20.06947799,8.384737885,21.70610761,IC Role
42.50649816,22.60516733,8.126210336,34.17385142,MANAGER
29.73428804,19.19236088,6.837824534,20.7379736,MANAGER
25.97635446,13.42086519,7.656632933,29.13396212,MANAGER
26.15344377,22.108086,8.619716626,28.75271423,MANAGER
25.12457358,32.40241141,8.462139076,29.27136728,IC Role
19.68678114,24.41064306,7.437747507,29.58602901,IC Role
16.43677073,28.36026351,6.740325594,35.20890449,IC Role
23.50399869,34.99787801,6.582707565,32.72584027,IC Role
29.44098993,23.82442547,5.919406744,20.42515052,IC Role
35.78730531,16.23668605,8.521741667,22.65773095,IC Role
24.74270963,35.05306267,7.322992254,37.67470985,IC Role
39.36341109,39.73701343,7.483356192,32.97213747,IC Role
28.76905905,21.19148724,9.032127778,24.09302886,IC Role
37.74666669,12.84881761,8.364017118,23.1762421,IC Role
37.89590022,27.32757382,9.655940495,20.35438197,IC Role
27.539701,22.89509234,7.698880143,20.86802355,IC Role
30.54182181,21.16185927,7.482225214,25.60944165,IC Role
25.52681243,18.73687961,7.340090722,21.86717711,IC Role
34.60123158,31.60142945,5.815654678,15.65045333,IC Role
26.22801303,24.09813764,4.189307122,31.84914542,IC Role
23.97983893,21.17216561,7.135977278,31.74690921,IC Role
26.91944523,28.56398534,6.344653271,31.0550316,IC Role
13.66954018,30.14758332,7.926051494,29.32166937,IC Role
31.15741083,26.38177306,5.522726656,23.79635394,MANAGER
36.07775183,36.31984134,6.024309744,22.94103478,MANAGER
39.11852883,28.15062296,7.737470797,28.33876232,MANAGER
31.87988713,27.16010071,6.164654713,25.43652849,MANAGER
20.4092115,28.87253958,7.233604951,41.66803645,IC Role
31.02115882,29.51267888,9.78091273,21.33056582,IC Role
24.10845019,37.91383848,8.197969966,37.02174599,IC Role
12.93379914,34.24716225,9.110252358,33.58889322,IC Role
25.74613109,31.06677516,9.190132577,34.92729248,IC Role
25.6553788,37.76330066,7.34883093,39.594838,IC Role
32.03487312,26.13374785,6.295250905,36.14041021,IC Role
28.18172782,27.23263346,5.127658091,34.23771592,IC Role
41.37639525,25.40577189,6.967383691,34.90925878,IC Role
32.0331844,21.59557168,7.015222808,28.1401416,IC Role
29.76512502,17.39492242,9.576055127,31.7665283,IC Role
38.15553972,34.62223323,5.862619759,34.03267186,IC Role
16.43237214,26.73878311,5.62990526,35.02004704,IC Role
28.42830777,35.49007241,7.055829874,24.6311198,IC Role
22.00390109,23.02229978,5.225060244,27.97691601,IC Role
33.81416861,27.16597227,6.11515767,30.47195345,IC Role
32.5310941,17.86366272,6.50781581,25.16756697,IC Role
39.52591657,25.77078476,6.677847707,20.31954748,IC Role
29.3330242,14.60924603,8.537888032,23.53139189,IC Role
33.56608124,28.70686592,7.756202555,37.57173735,IC Role
30.14413082,26.0231175,8.165512008,26.05040948,IC Role
19.58100849,39.99839199,4.888032617,33.45555881,MANAGER
25.89522396,23.16420182,6.587496363,26.63344159,MANAGER
,30.9238324,7.471050359,18.87799301,MANAGER
27.44561091,30.62933587,5.293934628,25.9131437,MANAGER
25.4483832,25.92465298,7.857147893,25.14435057,IC Role
19.95269948,32.70857954,6.556842521,26.46222406,IC Role
23.1450296,36.66172297,7.262059006,12.24773146,IC Role
11.64903737,40.76867606,7.898088012,28.62756053,IC Role
23.13967697,35.47843746,4.267127857,37.31731699,MANAGER
20.6512227,21.44318616,5.96848379,30.29909148,MANAGER
32.85236701,21.53299402,6.896750453,26.02808243,MANAGER
28.45956428,27.3795574,5.458705041,19.49649262,MANAGER
34.53730543,20.98151721,8.515211342,21.35108774,IC Role
49.04707382,22.25504507,9.160284328,37.40802338,IC Role
19.50307594,31.30421404,7.989875849,42.76022452,IC Role
38.02332487,34.58013927,8.432264072,29.83795753,IC Role
19.90542151,34.88793338,8.905431697,38.52163493,IC Role
35.43015481,19.2090635,8.334452031,25.69329622,IC Role
26.03144235,24.413573,6.065247144,31.69241337,MANAGER
30.26402918,26.87066872,5.166623979,33.17052811,MANAGER
31.55833869,43.47586318,5.142166184,34.26122552,MANAGER
32.41893303,23.02149529,6.524164559,29.66874002,MANAGER
34.78334734,33.33766585,7.155272337,39.19555831,IC Role
35.57594911,32.96223262,8.424415792,33.15992218,IC Role
26.70156093,24.50661979,6.224041967,42.56078121,IC Role
22.96944907,23.1928294,8.299857997,21.96562652,IC Role
24.33558104,23.41657928,8.515719657,24.37572978,IC Role
40.74671388,18.36804359,7.098293885,12.79922938,IC Role
32.99524464,25.31729642,7.442193703,27.38420965,IC Role
31.75002364,22.34109489,6.784503024,21.08341455,IC Role
28.37422059,23.72396755,7.786553357,23.36535962,IC Role
37.05619713,11.69710572,7.59532732,20.25523628,IC Role
21.5392086,35.47086967,4.447451433,25.49223078,MANAGER
29.42128379,27.42897738,6.854809809,27.77667978,MANAGER
23.47408821,26.00744695,4.56949961,21.2159201,MANAGER
34.87760276,16.07281815,6.343319453,25.59234317,MANAGER
29.49755976,22.30344264,8.26215394,19.86773851,IC Role
27.82066224,24.73084529,7.061273397,26.81354315,IC Role
36.69404056,27.40302447,7.809815179,17.6142816,IC Role
33.9269518,24.91815154,7.253239306,21.29438554,IC Role
36.5753148,22.61185381,8.102601054,20.95670663,IC Role
22.71209671,23.88788217,8.004492619,16.91162836,IC Role
28.43373582,27.38032909,8.123479838,18.81136181,IC Role
30.18256277,13.69951558,8.313770954,30.07883739,IC Role
33.28168647,29.03890987,7.508088235,23.00570152,IC Role
35.52890172,16.10979444,9.929904975,21.2799862,IC Role
31.54452773,23.03216203,7.895377432,22.06873606,IC Role
33.28266547,24.98693847,5.213012985,25.54090938,IC Role
28.24489822,23.99859193,8.049017328,25.28170996,IC Role
34.3578995,14.5802948,7.158859943,32.10178355,MANAGER
33.11561441,30.54000317,8.52152178,19.49359079,MANAGER
30.89048014,26.83676528,5.267483654,34.79749478,IC Role
28.01428978,25.20729453,7.066656276,27.97516798,IC Role
24.15826819,21.10360118,5.243315363,30.30937582,IC Role
20.41471802,19.5967717,7.434099548,24.58753396,IC Role
13.90358477,21.47974233,7.322499701,27.71133857,IC Role
28.94463645,23.54347026,4.514583986,38.7807574,IC Role
26.71103067,24.78354063,6.407712628,27.82603594,MANAGER
40.39642345,18.18426469,7.163805026,26.55668221,MANAGER
27.36010238,16.06414921,7.180227832,30.93986812,MANAGER
37.26690183,20.92431089,9.809375737,25.28929378,MANAGER
28.76959802,27.11657263,7.646374034,30.43417786,IC Role
27.23902887,28.57522683,5.546634209,32.26615814,IC Role
26.48343417,32.16216704,7.745067286,31.04737646,IC Role
27.66731455,34.4701832,7.006927122,36.90911512,IC Role
28.10547109,28.14961049,5.955140618,28.77109731,IC Role
30.74390019,30.8002881,8.747533515,36.38647915,IC Role
35.74610054,20.48908614,7.695683548,35.15989636,IC Role
27.55878259,26.64052724,6.120795043,29.33028213,IC Role
31.80977613,19.63523193,6.220691968,36.82958593,IC Role
27.38797199,32.6827497,7.908844626,25.72216102,IC Role
24.63988211,27.45754585,5.053809582,23.25144365,IC Role
24.23975411,28.61999476,5.073890029,48.06737973,MANAGER
28.25840221,24.89273396,5.487991634,34.85697537,MANAGER
32.17743354,21.34243497,8.36663983,29.00582413,MANAGER
27.5979824,27.41872353,7.143366785,30.39109019,MANAGER
36.35881735,17.46576756,6.421703737,26.24789693,IC Role
37.4614087,11.49860071,6.016314295,25.86159007,IC Role
35.5744617,16.60991116,5.724065907,24.72477967,IC Role
38.66718016,31.7807765,4.511737963,13.63857537,IC Role
24.33585468,25.82323748,6.895320246,27.23713491,IC Role
25.89540388,16.94728055,6.850911382,21.7775142,IC Role
26.88329985,19.79821512,5.953641229,22.83552348,IC Role
33.52455896,22.76070483,6.707926363,26.6074228,IC Role
29.9702347,22.6568017,9.765311686,25.66941628,MANAGER
27.77626862,13.68077721,8.149825779,29.80510154,MANAGER
32.11286618,22.07928266,7.040860579,35.27359374,MANAGER
31.50355026,26.34286986,7.017568173,40.36512802,MANAGER
24.3346599,19.86558167,7.044493243,21.43186408,MANAGER
19.80396737,29.02267224,4.421256527,25.37336303,MANAGER
25.00771157,10.31795268,6.734336924,29.00899109,MANAGER
,20.26389494,6.624275361,32.80282072,MANAGER
40.04436599,24.0316609,6.728378215,28.36734679,IC Role
25.62330015,30.0130713,6.015443655,33.81686755,IC Role
28.99973789,25.75564157,6.302622078,25.65877043,IC Role
24.4204203,32.88423133,7.226845096,22.00788726,IC Role
19.54176695,17.57356845,6.571107443,21.32168266,MANAGER
,30.40886576,8.650844692,23.65904796,MANAGER
24.48230596,15.20199767,7.953672187,31.33997991,MANAGER
17.6743228,21.51217527,7.632371526,23.96025116,MANAGER
10.80683321,36.67843448,8.924304263,38.6128775,IC Role
34.69836254,26.26260154,8.347256088,27.28982901,IC Role
43.21547968,19.24175218,8.098907747,35.13518939,IC Role
34.13615477,26.20548984,9.873114015,28.98180514,IC Role
26.2930912,26.63933627,7.509413516,34.86193143,IC Role
28.12099469,21.40669578,7.86819651,35.15683844,IC Role
23.14503843,24.72050536,7.932815958,27.83779562,IC Role
25.70507377,29.59517377,7.893106091,32.75211642,IC Role
29.86714725,17.03981222,6.29408967,26.23962837,IC Role
27.3308375,29.12366121,6.851287934,23.05089454,IC Role
20.37386457,30.74398408,7.404870293,21.1757852,IC Role
33.77805663,33.00185037,5.854712861,33.60827671,IC Role
34.90413391,43.33244294,9.300606971,18.52202861,IC Role
16.53330304,28.08730445,7.055646264,33.72996362,IC Role
5.650205413,27.22039214,4.73402022,33.66973125,IC Role
16.61989367,27.31727808,6.028320252,22.73230487,IC Role
20.55307921,32.93870719,6.370467936,20.88801812,IC Role
18.66262723,32.45617965,8.26433277,21.31486367,IC Role
20.45044261,23.02312956,7.652591471,22.78914303,IC Role
31.26144752,16.52113675,10.05997323,19.97419035,MANAGER
36.44197229,15.71398795,7.292603813,16.24935276,MANAGER
35.66011401,19.47988947,7.676747314,28.07632325,MANAGER
30.56486842,27.54904627,5.364916356,24.53234639,MANAGER
41.99432405,22.18502292,7.014551175,19.49243071,IC Role
24.32391906,33.26449636,6.458022191,34.40434279,IC Role
39.54564798,17.73951905,8.203730156,18.6709694,IC Role
33.11967027,23.30125708,7.883441083,12.62502025,IC Role
29.87132706,29.73944391,8.324345447,15.79450982,IC Role
25.21573409,18.53032617,7.492672819,19.982001,IC Role
41.73391109,16.10373776,5.658097081,27.74111759,IC Role
26.05845582,34.33826976,7.300734207,24.19258604,IC Role
36.47366456,25.74394571,4.149928697,21.86586471,IC Role
32.79600068,25.0987899,6.784093343,30.90294278,IC Role
23.55455889,17.33755727,9.12495364,28.62231115,IC Role
27.35714373,20.47657897,9.013853463,16.58741151,IC Role
27.54109889,24.65298799,6.190848285,44.75343547,MANAGER
29.77977361,16.99711887,7.272508837,32.47837277,MANAGER
27.11961778,26.30145341,8.394786951,25.91813906,MANAGER
19.19982812,22.2901062,7.64148248,24.04399358,MANAGER
32.14149988,31.80517324,8.133586314,21.6785568,IC Role
30.39117698,18.56968004,10.46689492,16.93359435,IC Role
25.72387257,18.5075854,7.708044852,25.78040591,IC Role
34.50526702,18.660752,8.045505916,31.26249394,IC Role
30.62483825,31.83157757,6.814998678,33.90731703,IC Role
33.09660146,33.9036822,7.91928525,31.21762158,IC Role
19.49543565,28.38581358,7.670141527,22.13370264,IC Role
28.58630801,24.56172721,5.032685607,23.23813071,MANAGER
32.45409243,17.6103771,5.878196501,20.92075989,MANAGER
24.48127798,16.52070166,5.834348206,27.90696131,MANAGER
24.16000038,8.585146265,6.04127919,26.50953414,MANAGER
15.73903081,25.40420333,6.47420913,23.23620998,IC Role
27.18105354,38.53837437,4.860135186,13.2076723,IC Role
33.57381951,28.54787023,6.341036028,23.10333879,IC Role
28.18701066,22.39484634,5.265691359,14.21952242,IC Role
32.76305124,33.21487102,6.550443732,26.2806215,IC Role
17.732999,35.31958251,6.020011666,38.42404917,IC Role
23.89691054,24.20550272,6.61912998,29.50759505,IC Role
29.39866051,29.60184889,7.208156568,24.75425622,IC Role
